firm_id   , sector            , baseline_production, baseline_emissions_intensity, cash_on_hand, revenue_per_unit  , is_covered, risk_aversion      , technology_readiness, max_production_change_percent, variable_production_cost, macc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , target_intensity_2025, target_intensity_2026, target_intensity_2027, target_intensity_2028, target_intensity_2029, target_intensity_2030
Firm_AL24 , Aluminium         ,               87640,          1.556547005173542  ,     56081950, 209.91662750058742, True      , 0.6575400446910519 ,  0.407361465103376  ,           0.22371007058430192,       40.05084985838945 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2057, ""abatement_potential"": 4736, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3370, ""abatement_potential"": 7342, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 6942, ""abatement_potential"": 16101, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11463, ""abatement_potential"": 8646, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 22659, ""abatement_potential"": 46508, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 27119, ""abatement_potential"": 4883, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   1.4809695124573217 ,   1.409061653479296  ,   1.3406452506989226 ,   1.2755507779120654 ,   1.2136169401889507 ,   1.1546902742080634
Firm_AL25 , Aluminium         ,               77312,          1.577321957365752  ,     55562067, 202.05563764046596, True      , 0.3167661140121039 ,  0.20654810017899977,           0.1576200379599163 ,       40.63223202411382 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2581, ""abatement_potential"": 6047, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3332, ""abatement_potential"": 9506, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8165, ""abatement_potential"": 12486, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11574, ""abatement_potential"": 11388, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 24803, ""abatement_potential"": 62132, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 28520, ""abatement_potential"": 5623, ""implementation_time"": 18, ""type"": ""strategy""}]",   1.5306610403129177 ,   1.4853804636338697 ,   1.441439393593057  ,   1.3987982044134804 ,   1.3574184425424192 ,   1.317262791974263
Firm_AL26 , Aluminium         ,               76970,          1.7628992446347838 ,     60270156, 191.27023659180003, True      , 0.12945749410879312,  0.20708169504050655,           0.15136719648269972,       20.733258388106634, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2534, ""abatement_potential"": 5624, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4661, ""abatement_potential"": 8340, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8723, ""abatement_potential"": 16928, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11413, ""abatement_potential"": 8705, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 22050, ""abatement_potential"": 43786, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 27296, ""abatement_potential"": 4268, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   1.6937759583757392 ,   1.6273629964405558 ,   1.563554087001922  ,   1.5022471251512899 ,   1.4433440095139742 ,   1.3867504852705734
Firm_AL27 , Aluminium         ,               74544,          1.7066612258539327 ,     54040479, 190.9379293558244 , True      , 0.3149379856202459 ,  0.11774779362424131,           0.1998165186645893 ,       29.952846026147327, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2307, ""abatement_potential"": 5790, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4748, ""abatement_potential"": 6353, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8933, ""abatement_potential"": 15674, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11904, ""abatement_potential"": 9602, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 27846, ""abatement_potential"": 53484, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 33660, ""abatement_potential"": 6007, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   1.631400875443171  ,   1.5594593561267975 ,   1.490690314084069  ,   1.4249538494053446 ,   1.3621162314875    ,   1.3020496269798347
Firm_AL28 , Aluminium         ,               83051,          1.8085526992804846 ,     67094753, 202.73288643244564, True      , 0.5438524868337805 ,  0.17280167284106424,           0.2226397032650228 ,       31.591265058679568, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2910, ""abatement_potential"": 4494, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4037, ""abatement_potential"": 8790, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8948, ""abatement_potential"": 14695, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 13642, ""abatement_potential"": 11344, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 20662, ""abatement_potential"": 38646, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 31449, ""abatement_potential"": 4618, ""implementation_time"": 18, ""type"": ""strategy""}]",   1.7528820730529915 ,   1.6989250925632169 ,   1.6466290085982742 ,   1.5959426956644616 ,   1.5468166020061562 ,   1.49920270116322
Firm_AL29 , Aluminium         ,               76269,          1.6940222819245194 ,     66663288, 199.20238317967144, True      , 0.567812884759323  ,  0.4202403911282251 ,           0.21976675736969317,       23.141547264033868, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2411, ""abatement_potential"": 5935, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4024, ""abatement_potential"": 9892, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8326, ""abatement_potential"": 12928, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 13544, ""abatement_potential"": 9225, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 23476, ""abatement_potential"": 38295, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 30584, ""abatement_potential"": 5086, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   1.6273158325842898 ,   1.563236119876193  ,   1.5016797093436987 ,   1.4425472395258963 ,   1.3857432615729015 ,   1.3311760851768144
Firm_AL30 , Aluminium         ,               86907,          1.5530901270739115 ,     66099248, 200.06834541709713, True      , 0.6523158629034922 ,  0.13144971187287915,           0.22994103989090425,       33.441708958290874, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2873, ""abatement_potential"": 6052, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3297, ""abatement_potential"": 7107, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8979, ""abatement_potential"": 16861, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 10485, ""abatement_potential"": 8546, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 23704, ""abatement_potential"": 49613, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 31419, ""abatement_potential"": 4672, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   1.5253495050816408 ,   1.4981043740432454 ,   1.4713458837142914 ,   1.4450653419295716 ,   1.419254211779562  ,   1.3939041088373125
Firm_PU31 , Pulp & Paper      ,               51479,          0.41764128491131725,     36558221, 172.95478183812455, True      , 0.20649354286998262,  0.6497324043226649 ,           0.23444406726336287,       32.741940872180336, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2867, ""abatement_potential"": 4635, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3835, ""abatement_potential"": 6419, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8759, ""abatement_potential"": 12617, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 12307, ""abatement_potential"": 11703, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 20892, ""abatement_potential"": 50883, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 26798, ""abatement_potential"": 4607, ""implementation_time"": 18, ""type"": ""strategy""}]",   0.41093124062188896,   0.4043290034291074 ,   0.39783284124752183,   0.39144104982027633,   0.38515195227200094,   0.37896389866888636
Firm_PU32 , Pulp & Paper      ,               46168,          0.4143281855315592 ,     30467010, 182.97645680583153, True      , 0.48366568140340016,  0.5673595877713354 ,           0.22368224753949129,       28.712587584959188, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2564, ""abatement_potential"": 4696, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3739, ""abatement_potential"": 9598, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8344, ""abatement_potential"": 13082, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11991, ""abatement_potential"": 9151, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 29336, ""abatement_potential"": 37688, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 26703, ""abatement_potential"": 4663, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.3996076270648323 ,   0.3854100714956619 ,   0.37171693718997   ,   0.3585103026957285 ,   0.3457728832875226 ,   0.33348800834445647
Firm_PU33 , Pulp & Paper      ,               46767,          0.3728545098607645 ,     38375741, 175.70190337387695, True      , 0.23869887623580388,  0.8174123397011401 ,           0.15802337456616422,       28.014739180975347, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2982, ""abatement_potential"": 4030, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3836, ""abatement_potential"": 9877, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 9169, ""abatement_potential"": 17378, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 10837, ""abatement_potential"": 8354, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 26686, ""abatement_potential"": 60734, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 30681, ""abatement_potential"": 5179, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.36190605144070553,   0.35127908233780814,   0.34096416237546634,   0.33095212857737155,   0.321234087027834  ,   0.31180140497111647
Firm_PU34 , Pulp & Paper      ,               53746,          0.42708660469621007,     38386180, 173.74087497115048, True      , 0.35894338912339496,  0.4403491508931334 ,           0.2007610378684455 ,       22.090604380716684, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2610, ""abatement_potential"": 4471, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4129, ""abatement_potential"": 6617, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 7939, ""abatement_potential"": 15244, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 9848, ""abatement_potential"": 9183, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 21344, ""abatement_potential"": 39084, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 35879, ""abatement_potential"": 4555, ""implementation_time"": 18, ""type"": ""strategy""}]"  ,   0.4189637211907483 ,   0.4109953291531008 ,   0.40317849026541375,   0.3955103220945496 ,   0.3879879970291992 ,   0.3806087412372098
Firm_PU35 , Pulp & Paper      ,               41619,          0.38037125238110114,     37796324, 170.05421798828658, True      , 0.19335685131334507,  0.47853296084151375,           0.21061018810558385,       33.680078449295706, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2850, ""abatement_potential"": 5614, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3853, ""abatement_potential"": 9731, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 9570, ""abatement_potential"": 12787, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11420, ""abatement_potential"": 12132, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 27215, ""abatement_potential"": 38702, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 33378, ""abatement_potential"": 5819, ""implementation_time"": 18, ""type"": ""strategy""}]",   0.3732451971366026 ,   0.36625264478705144,   0.3593910942259662 ,   0.35265809120377917,   0.3460512274499967 ,   0.33956813981180556
Firm_PU36 , Pulp & Paper      ,               55524,          0.4251659776185106 ,     34873594, 182.67517127440354, True      , 0.8262929043700128 ,  0.35295726583719567,           0.20883066757950566,       31.342623331759782, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2713, ""abatement_potential"": 5999, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4198, ""abatement_potential"": 8159, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 7803, ""abatement_potential"": 15581, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11305, ""abatement_potential"": 9457, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 25318, ""abatement_potential"": 39165, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 26748, ""abatement_potential"": 5107, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.4120631270425711 ,   0.39936408274994956,   0.3870564001574233 ,   0.3751280182014374 ,   0.3635672475187181 ,   0.3523627589911394
Firm_PU37 , Pulp & Paper      ,               48389,          0.43518656988907806,     30345266, 176.69811229314172, True      , 0.2114176581307098 ,  0.7352201514162368 ,           0.21200727559285135,       28.20268293150275 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2788, ""abatement_potential"": 4129, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3698, ""abatement_potential"": 6993, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8780, ""abatement_potential"": 11501, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 12335, ""abatement_potential"": 11312, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 28767, ""abatement_potential"": 46052, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 33855, ""abatement_potential"": 4026, ""implementation_time"": 18, ""type"": ""strategy""}]",   0.4150434196933887 ,   0.395832620190207  ,   0.377511016371236  ,   0.3600374507112678 ,   0.34337267071220057,   0.3274792407264963
Firm_PU38 , Pulp & Paper      ,               46371,          0.39656001754253434,     39828366, 185.94590731559106, True      , 0.21993394187901905,  0.2834011161861132 ,           0.2222252568393066 ,       32.12076726746756 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2693, ""abatement_potential"": 5106, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3602, ""abatement_potential"": 7382, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 6981, ""abatement_potential"": 18063, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 12400, ""abatement_potential"": 9504, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 24620, ""abatement_potential"": 61182, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 25840, ""abatement_potential"": 5215, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.3817127442003441 ,   0.3674213552538219 ,   0.3536650382982772 ,   0.34042376014893005,   0.32767823766678716,   0.3154099096768023
Firm_PU39 , Pulp & Paper      ,               51473,          0.40891633883477185,     34424507, 181.85925810517642, True      , 0.18177013138015968,  0.8350004178085972 ,           0.22900846371240868,       17.483474700540388, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2771, ""abatement_potential"": 4686, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3310, ""abatement_potential"": 6309, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 6733, ""abatement_potential"": 17553, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 13971, ""abatement_potential"": 8114, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 22359, ""abatement_potential"": 41638, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 26235, ""abatement_potential"": 5843, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.3934601794218487 ,   0.3785882296408479 ,   0.36427840762234037,   0.35050946614413814,   0.337260961083421  ,   0.32451322106130537
Firm_PU40 , Pulp & Paper      ,               43072,          0.42959170896497034,     33578226, 181.82550871489858, True      , 0.41920216309610425,  0.14380931105762507,           0.1835197241645901 ,       33.85992242055824 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2333, ""abatement_potential"": 4745, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4059, ""abatement_potential"": 9679, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 7508, ""abatement_potential"": 13852, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 13140, ""abatement_potential"": 9761, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 22246, ""abatement_potential"": 48810, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 25690, ""abatement_potential"": 4190, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.42307818757674787,   0.41666342498668063,   0.4103459238019404 ,   0.40412420933334997,   0.3979968292511475 ,   0.3919623532459705
Firm_PU41 , Pulp & Paper      ,               41990,          0.37324106539423796,     33364695, 176.22946342265516, True      , 0.7243965660368702 ,  0.3220697381035345 ,           0.17200972140810972,       21.46629647116575 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2975, ""abatement_potential"": 4897, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4091, ""abatement_potential"": 9442, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8112, ""abatement_potential"": 12633, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 11038, ""abatement_potential"": 9049, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 23973, ""abatement_potential"": 48169, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 33597, ""abatement_potential"": 4623, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.3609125103203637 ,   0.34899118072166324,   0.33746362550134246,   0.3263168378668465 ,   0.3155382406540115 ,   0.305115672135975
Firm_PU42 , Pulp & Paper      ,               42717,          0.3752550176530934 ,     35984684, 177.55451894880338, True      , 0.7692518506338664 ,  0.5699628833872595 ,           0.17940446792209716,       31.995243195586394, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2534, ""abatement_potential"": 4952, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3995, ""abatement_potential"": 9061, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 6729, ""abatement_potential"": 13757, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 9962, ""abatement_potential"": 11266, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 22723, ""abatement_potential"": 59935, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 30318, ""abatement_potential"": 5751, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.3626961063481436 ,   0.3505575125492782 ,   0.338825169208675  ,   0.3274854800698341 ,   0.31652530391128875,   0.3059319393176431
Firm_PU43 , Pulp & Paper      ,               56438,          0.37249220778929526,     34846769, 187.33987520023047, True      , 0.42638759629187584,  0.5413780762074718 ,           0.17538885640433044,       21.11837509356251 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2595, ""abatement_potential"": 4598, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4111, ""abatement_potential"": 9549, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8181, ""abatement_potential"": 16656, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 13465, ""abatement_potential"": 12443, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 26031, ""abatement_potential"": 57671, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 35551, ""abatement_potential"": 6111, ""implementation_time"": 18, ""type"": ""strategy""}]",   0.36031440356444766,   0.3485347255624783 ,   0.3371401579320549 ,   0.32611811034615434,   0.3154564040904917 ,   0.3051432586067573
Firm_PU44 , Pulp & Paper      ,               55070,          0.38591920488854403,     34241361, 170.2600384702147 , True      , 0.16840682468357449,  0.2663090041168219 ,           0.15265322038738197,       20.810144136885743, "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2421, ""abatement_potential"": 5981, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 4507, ""abatement_potential"": 7367, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 7230, ""abatement_potential"": 14097, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 12433, ""abatement_potential"": 8840, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 26241, ""abatement_potential"": 47735, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 30624, ""abatement_potential"": 4840, ""implementation_time"": 18, ""type"": ""strategy""}]" ,   0.3722551740682919 ,   0.35907493813539376,   0.3463613676281184 ,   0.3340979395782443 ,   0.32226871603727464,   0.31085832336296304
Firm_PU45 , Pulp & Paper      ,               47083,          0.3775608420064767 ,     38121849, 185.27211588319523, True      , 0.21209054061316204,  0.7947743807183303 ,           0.19874311982495135,       35.78559676477592 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2425, ""abatement_potential"": 3806, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3629, ""abatement_potential"": 8166, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 8427, ""abatement_potential"": 13184, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 10268, ""abatement_potential"": 11674, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 29844, ""abatement_potential"": 50642, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 26060, ""abatement_potential"": 4430, ""implementation_time"": 18, ""type"": ""strategy""}]",   0.36132763853922245,   0.3457923805829721 ,   0.3309250600165737 ,   0.31669695891606225,   0.3030805940827173 ,   0.2900496639561322
Firm_CH46 , Chlor-Alkali      ,               66458,          0.6919359038685177 ,     54955455, 182.3550216578028 , True      , 0.5612131804114029 ,  0.3192441765497648 ,           0.20541780025157935,       32.33124854374101 , "[{""name"": ""Energy Efficiency"", ""cost_per_tonne"": 2206, ""abatement_potential"": 3777, ""implementation_time"": 3, ""type"": ""process""}, {""name"": ""Process Optimization"", ""cost_per_tonne"": 3419, ""abatement_potential"": 9600, ""implementation_time"": 6, ""type"": ""process""}, {""name"": ""Fuel Switching"", ""cost_per_tonne"": 9196, ""abatement_potential"": 15730, ""implementation_time"": 12, ""type"": ""technology""}, {""name"": ""Heat Recovery"", ""cost_per_tonne"": 12482, ""abatement_potential"": 10825, ""implementation_time"": 9, ""type"": ""technology""}, {""name"": ""Carbon Capture"", ""cost_per_tonne"": 21753, ""abatement_potential"": 60360, ""implementation_time"": 24, ""type"": ""technology""}, {""name"": ""R&D Investment"", ""cost_per_tonne"": 29025, ""abatement_potential"": 4707, ""implementation_time"": 18, ""type"": ""strategy""}]",   0.6614623802380927 ,   0.6323309399383088 ,   0.6044824763266843 ,   0.5778604858741996 ,   0.5524109535216734 ,   0.5280822430851542
